FBtr0342968	1000	350	118.183	0.118183	0.337665
FBtr0070072	1000	350	-434.031	-0.434031	-1.24009
FBtr0308354	1000	350	-1279.24	-1.27924	-3.65497
FBtr0303213	1000	350	-1279.24	-1.27924	-3.65497
FBtr0308360	1000	350	-1322.9	-1.3229	-3.77971
FBtr0308359	1000	350	-1322.9	-1.3229	-3.77971
FBtr0308358	1000	350	-1322.9	-1.3229	-3.77971
FBtr0308357	1000	350	-1322.9	-1.3229	-3.77971
FBtr0308356	1000	350	-1322.9	-1.3229	-3.77971
FBtr0308355	1000	350	-1322.9	-1.3229	-3.77971
FBtr0070071	1000	350	-770.185	-0.770185	-2.20053
FBtr0306055	1000	350	-1854.37	-1.85437	-5.2982
FBtr0306054	1000	350	-2524.7	-2.5247	-7.21342
FBtr0344149	1000	350	-2036.51	-2.03651	-5.81859
FBtr0070068	1000	350	-2036.51	-2.03651	-5.81859
FBtr0070067	1000	350	-2036.51	-2.03651	-5.81859
FBtr0342962	1000	350	-1462.88	-1.46288	-4.17966
FBtr0273442	1000	350	-1899.66	-1.89966	-5.42759
FBtr0273443	1000	350	-2494.91	-2.49491	-7.12832
FBtr0344151	1000	350	-655.622	-0.655622	-1.8732
FBtr0344150	1000	350	-655.622	-0.655622	-1.8732
FBtr0070102	1000	350	-655.622	-0.655622	-1.8732
FBtr0070101	1000	350	-655.622	-0.655622	-1.8732
FBtr0070070	1000	350	-1423.69	-1.42369	-4.06768
FBtr0070069	1000	350	-1338.28	-1.33828	-3.82366
FBtr0342963	1000	350	-1139.93	-1.13993	-3.25694
FBtr0070103	1000	350	-1139.93	-1.13993	-3.25694
FBtr0300326	1000	350	-1139.93	-1.13993	-3.25694
FBtr0304372	1000	350	411.655	0.411655	1.17616
FBtr0304371	1000	350	713.149	0.713149	2.03757
FBtr0070066	1000	350	-2511.69	-2.51169	-7.17626
FBtr0308209	1000	350	-2573.62	-2.57362	-7.35321
FBtr0308208	1000	350	-2573.62	-2.57362	-7.35321
FBtr0089441	1000	350	-2573.62	-2.57362	-7.35321
FBtr0332978	1000	350	-2270.76	-2.27076	-6.48788
FBtr0332977	1000	350	-2573.62	-2.57362	-7.35321
FBtr0332976	1000	350	-2573.62	-2.57362	-7.35321
FBtr0089442	1000	350	-2127.28	-2.12728	-6.07794
FBtr0100582	1000	350	-2573.62	-2.57362	-7.35321
FBtr0100581	1000	350	-2573.62	-2.57362	-7.35321
FBtr0100580	1000	350	-2573.62	-2.57362	-7.35321
FBtr0100579	1000	350	-2573.62	-2.57362	-7.35321
FBtr0100578	1000	350	-2573.62	-2.57362	-7.35321
FBtr0100577	1000	350	-2573.62	-2.57362	-7.35321
FBtr0308207	1000	350	-1379.79	-1.37979	-3.94226
FBtr0332989	1000	350	-1379.79	-1.37979	-3.94226
FBtr0332988	1000	350	-1379.79	-1.37979	-3.94226
FBtr0332991	1000	350	367.387	0.367387	1.04968
FBtr0332990	1000	350	-1741.32	-1.74132	-4.9752
FBtr0070106	1000	350	-1741.32	-1.74132	-4.9752
FBtr0070065	1000	350	-934.994	-0.934994	-2.67141
FBtr0070064	1000	350	-934.994	-0.934994	-2.67141
FBtr0299978	1000	350	-961.779	-0.961779	-2.74794
FBtr0299977	1000	350	-961.779	-0.961779	-2.74794
FBtr0332992	1000	350	-3747.56	-3.74756	-10.7073
FBtr0070063	1000	350	-3747.56	-3.74756	-10.7073
FBtr0070108	1000	350	-3520.67	-3.52067	-10.0591
FBtr0070107	1000	350	-3520.67	-3.52067	-10.0591
FBtr0340207	1000	350	-3520.67	-3.52067	-10.0591
FBtr0340056	1000	350	-1068.42	-1.06842	-3.05262
FBtr0100136	1000	350	-1068.42	-1.06842	-3.05262
FBtr0100135	1000	350	-1068.42	-1.06842	-3.05262
FBtr0332568	1000	350	-12.079	-0.012079	-0.0345115
FBtr0340057	1000	350	-536.007	-0.536007	-1.53145
FBtr0340051	1000	350	5295.99	5.29599	15.1314
FBtr0300673	1000	350	5295.99	5.29599	15.1314
FBtr0345994	1000	350	-517.822	-0.517822	-1.47949
FBtr0345993	1000	350	-517.822	-0.517822	-1.47949
FBtr0345997	1000	350	-517.822	-0.517822	-1.47949
FBtr0345996	1000	350	-517.822	-0.517822	-1.47949
FBtr0345995	1000	350	-517.822	-0.517822	-1.47949
FBtr0309716	1000	350	-205.328	-0.205328	-0.586653
FBtr0309717	1000	350	-205.328	-0.205328	-0.586653
FBtr0340055	1000	350	542.004	0.542004	1.54858
FBtr0302200	1000	350	542.004	0.542004	1.54858
FBtr0112920	1000	350	-215.625	-0.215625	-0.616071
FBtr0112919	1000	350	-215.625	-0.215625	-0.616071
FBtr0340054	1000	350	-148.404	-0.148404	-0.424012
FBtr0340053	1000	350	-148.404	-0.148404	-0.424012
FBtr0307095	1000	350	3798.73	3.79873	10.8535
FBtr0307094	1000	350	3798.73	3.79873	10.8535
FBtr0307364	1000	450	2373.04	2.37304	5.27341
FBtr0346898	1000	613	1664.46	1.66446	2.71527
FBtr0346897	1000	679	1803.16	1.80316	2.65562
FBtr0346900	1000	363	556.503	0.556503	1.53306
FBtr0346901	1000	905	1157.9	1.1579	1.27945
FBtr0346899	1000	589	131.002	0.131002	0.222414
FBtr0346902	1000	916	1001.79	1.00179	1.09366
FBtr0346903	1000	274	1807.55	1.80755	6.59691
FBtr0346904	1000	397	680.871	0.680871	1.71504
FBtr0346896	1000	938	11394.2	11.3942	12.1473
FBtr0346895	1000	596	91.4943	0.0914943	0.153514
FBtr0346894	1000	446	184.954	0.184954	0.414694
FBtr0346893	1000	471	355.446	0.355446	0.754663
FBtr0346892	1000	626	638.292	0.638292	1.01964
FBtr0346891	1000	677	985.872	0.985872	1.45624
FBtr0346890	1000	530	2183.47	2.18347	4.11976
FBtr0346889	1000	458	2740.83	2.74083	5.98435
FBtr0346888	1000	353	10484.5	10.4845	29.7011
FBtr0301978	1000	350	379.602	0.379602	1.08458
FBtr0306544	1000	350	-762.086	-0.762086	-2.17739
FBtr0113733	1000	350	-762.086	-0.762086	-2.17739
FBtr0306545	1000	350	-1670.1	-1.6701	-4.77172
FBtr0309315	1000	350	25.4751	0.0254751	0.0727859
FBtr0309314	1000	350	25.4751	0.0254751	0.0727859
FBtr0300041	1000	350	-1711.01	-1.71101	-4.8886
FBtr0343932	1000	350	-1711.01	-1.71101	-4.8886
FBtr0113726	1000	350	-1711.01	-1.71101	-4.8886
FBtr0113725	1000	350	-1711.01	-1.71101	-4.8886
FBtr0113724	1000	350	-1711.01	-1.71101	-4.8886
FBtr0113723	1000	350	141.529	0.141529	0.40437
FBtr0113717	1000	350	141.529	0.141529	0.40437
FBtr0344446	1000	350	141.529	0.141529	0.40437
FBtr0302542	1000	350	141.529	0.141529	0.40437
FBtr0302055	1000	350	-433.656	-0.433656	-1.23902
FBtr0113730	1000	350	-90.582	-0.090582	-0.258806
FBtr0113727	1000	350	-90.582	-0.090582	-0.258806
FBtr0309316	1000	350	-2247.88	-2.24788	-6.42252
FBtr0340048	1000	350	-782.307	-0.782307	-2.23516
FBtr0340047	1000	350	-721.661	-0.721661	-2.06189
FBtr0300807	1000	350	-721.661	-0.721661	-2.06189
FBtr0300806	1000	350	-721.661	-0.721661	-2.06189
FBtr0333740	1000	467	-402.36	-0.40236	-0.861584
FBtr0332625	1000	467	-402.36	-0.40236	-0.861584
FBtr0340198	1000	350	1164.69	1.16469	3.32769
FBtr0113769	1000	350	1164.69	1.16469	3.32769
FBtr0340199	1000	350	1164.69	1.16469	3.32769
FBtr0113768	1000	350	1164.69	1.16469	3.32769
FBtr0301133	1000	350	289.421	0.289421	0.826918
FBtr0301132	1000	350	1177.99	1.17799	3.36569
FBtr0344110	1000	350	-1802.17	-1.80217	-5.14904
FBtr0111192	1000	350	-1802.17	-1.80217	-5.14904
FBtr0111191	1000	350	-1802.17	-1.80217	-5.14904
FBtr0336924	1000	350	-1656.85	-1.65685	-4.73387
FBtr0299903	1000	350	-1225.35	-1.22535	-3.50101
FBtr0111134	1000	350	-1020.8	-1.0208	-2.91657
FBtr0344114	1000	350	874.049	0.874049	2.49728
FBtr0299926	1000	350	763.815	0.763815	2.18233
FBtr0344113	1000	350	782.308	0.782308	2.23517
FBtr0344466	1000	350	3515.44	3.51544	10.0441
FBtr0344465	1000	350	3515.44	3.51544	10.0441
FBtr0344112	1000	350	3515.44	3.51544	10.0441
FBtr0344111	1000	350	3515.44	3.51544	10.0441
FBtr0302021	1000	350	3515.44	3.51544	10.0441
FBtr0302020	1000	350	3515.44	3.51544	10.0441
FBtr0301619	1000	350	3515.44	3.51544	10.0441
FBtr0301618	1000	350	3515.44	3.51544	10.0441
FBtr0111190	1000	350	-1276.93	-1.27693	-3.64838
FBtr0111189	1000	350	-1276.93	-1.27693	-3.64838
FBtr0111188	1000	350	2479.22	2.47922	7.08348
FBtr0343092	1000	350	2479.22	2.47922	7.08348
FBtr0346044	1000	350	467.447	0.467447	1.33556
FBtr0111194	1000	350	196.138	0.196138	0.560393
FBtr0332615	1000	350	1175.7	1.1757	3.35914
FBtr0112536	1000	350	4095.26	4.09526	11.7007
FBtr0310113	1000	350	1329.71	1.32971	3.79916
FBtr0310112	1000	350	1329.71	1.32971	3.79916
FBtr0304314	1000	350	-352.1	-0.3521	-1.006
FBtr0304313	1000	350	-352.1	-0.3521	-1.006
FBtr0333178	1000	350	-1156.58	-1.15658	-3.30452
FBtr0333177	1000	350	-1156.58	-1.15658	-3.30452
FBtr0333181	1000	350	-3036.83	-3.03683	-8.67667
FBtr0333179	1000	350	-3036.83	-3.03683	-8.67667
FBtr0100538	1000	350	-3036.83	-3.03683	-8.67667
FBtr0077342	1000	350	-3036.83	-3.03683	-8.67667
FBtr0333180	1000	350	-459.811	-0.459811	-1.31375
FBtr0333182	1000	350	-3036.83	-3.03683	-8.67667
FBtr0077343	1000	434	1327.66	1.32766	3.05912
FBtr0345959	1000	350	433.938	0.433938	1.23982
FBtr0335051	1000	350	1776.76	1.77676	5.07644
FBtr0344073	1000	350	-591.99	-0.59199	-1.6914
FBtr0077362	1000	350	-691.15	-0.69115	-1.97471
FBtr0077361	1000	350	375.233	0.375233	1.07209
FBtr0077363	1000	350	-1282.44	-1.28244	-3.6641
FBtr0333713	1000	350	-1349.87	-1.34987	-3.85676
FBtr0077359	1000	350	-1349.87	-1.34987	-3.85676
FBtr0077364	1000	350	-1042.02	-1.04202	-2.97719
FBtr0333716	1000	350	-1042.02	-1.04202	-2.97719
FBtr0333715	1000	350	-823.918	-0.823918	-2.35405
FBtr0077360	1000	350	-823.918	-0.823918	-2.35405
FBtr0333714	1000	350	97.3023	0.0973023	0.278006
FBtr0077358	1000	350	97.3023	0.0973023	0.278006
FBtr0333773	1000	350	-171.697	-0.171697	-0.490564
FBtr0345927	1000	350	-171.697	-0.171697	-0.490564
FBtr0343580	1000	350	-1068.38	-1.06838	-3.05251
FBtr0343579	1000	350	-1068.38	-1.06838	-3.05251
FBtr0299523	1000	350	-1068.38	-1.06838	-3.05251
FBtr0309524	1000	350	-990.586	-0.990586	-2.83025
FBtr0343582	1000	350	1275.02	1.27502	3.64292
FBtr0299524	1000	350	1275.02	1.27502	3.64292
FBtr0343583	1000	350	1275.02	1.27502	3.64292
FBtr0299526	1000	350	1275.02	1.27502	3.64292
FBtr0299525	1000	350	1275.02	1.27502	3.64292
FBtr0299522	1000	350	1275.02	1.27502	3.64292
FBtr0343581	1000	350	1275.02	1.27502	3.64292
FBtr0310475	1000	350	-653.182	-0.653182	-1.86623
FBtr0100652	1000	350	-1019.88	-1.01988	-2.91394
FBtr0077353	1000	350	-1019.88	-1.01988	-2.91394
FBtr0077352	1000	350	-1019.88	-1.01988	-2.91394
FBtr0339501	1000	350	-1019.88	-1.01988	-2.91394
FBtr0100650	1000	350	-1019.88	-1.01988	-2.91394
FBtr0339500	1000	350	-1082.73	-1.08273	-3.09351
FBtr0100651	1000	350	-1082.73	-1.08273	-3.09351
FBtr0346429	1000	350	-1019.88	-1.01988	-2.91394
FBtr0335046	1000	350	-1086.7	-1.0867	-3.10486
FBtr0077365	1000	350	-1086.7	-1.0867	-3.10486
FBtr0077366	1000	350	214.324	0.214324	0.612354
FBtr0077351	1000	350	-628.536	-0.628536	-1.79582
FBtr0077367	1000	350	757.728	0.757728	2.16494
FBtr0335047	1000	350	757.728	0.757728	2.16494
FBtr0077350	1000	350	293.024	0.293024	0.837211
FBtr0077348	1000	350	-1486.01	-1.48601	-4.24574
FBtr0077347	1000	350	-2307.94	-2.30794	-6.59412
FBtr0339506	1000	350	-1136.08	-1.13608	-3.24595
FBtr0339508	1000	350	-1136.08	-1.13608	-3.24595
FBtr0339507	1000	350	-1136.08	-1.13608	-3.24595
FBtr0309239	1000	350	-1136.08	-1.13608	-3.24595
FBtr0309238	1000	350	-1136.08	-1.13608	-3.24595
FBtr0077349	1000	350	-1136.08	-1.13608	-3.24595
FBtr0077346	1000	350	-1136.08	-1.13608	-3.24595
FBtr0077368	1000	350	582.965	0.582965	1.66561
FBtr0309240	1000	350	582.965	0.582965	1.66561
FBtr0305147	1000	350	582.965	0.582965	1.66561
FBtr0339498	1000	350	582.965	0.582965	1.66561
FBtr0077345	1000	350	420.327	0.420327	1.20094
FBtr0077369	1000	350	-66.5718	-0.0665718	-0.190205
FBtr0339499	1000	350	-266.774	-0.266774	-0.762212
FBtr0339558	1000	350	-74.2165	-0.0742165	-0.212047
FBtr0077344	1000	350	-74.2165	-0.0742165	-0.212047
FBtr0339557	1000	350	-262.247	-0.262247	-0.749277
FBtr0342876	1000	350	-967.829	-0.967829	-2.76523
FBtr0114142	1000	678	267.767	0.267767	0.394937
FBtr0346695	1000	543	625.93	0.62593	1.15273
FBtr0347227	1000	350	-2415.16	-2.41516	-6.90045
FBtr0347224	1000	350	-2415.16	-2.41516	-6.90045
FBtr0347223	1000	350	-2415.16	-2.41516	-6.90045
FBtr0347226	1000	350	-2415.16	-2.41516	-6.90045
FBtr0347225	1000	350	-2415.16	-2.41516	-6.90045
FBtr0347222	1000	350	-2415.16	-2.41516	-6.90045
FBtr0347221	1000	350	-2415.16	-2.41516	-6.90045
FBtr0342861	1000	350	1772.15	1.77215	5.06328
FBtr0301292	1000	350	-790.924	-0.790924	-2.25978
FBtr0301294	1000	350	-790.924	-0.790924	-2.25978
FBtr0301293	1000	350	-790.924	-0.790924	-2.25978
FBtr0300374	1000	350	-790.924	-0.790924	-2.25978
FBtr0300373	1000	350	-790.924	-0.790924	-2.25978
FBtr0077373	1000	350	-790.924	-0.790924	-2.25978
FBtr0077372	1000	350	-790.924	-0.790924	-2.25978
FBtr0077371	1000	350	-790.924	-0.790924	-2.25978
FBtr0077374	1000	350	-988.338	-0.988338	-2.82382
FBtr0070050	1000	175	0	0	0
FBtr0070051	1000	210	0.00404661	4.04661e-06	1.92696e-05
FBtr0070052	1000	350	0	0	0
FBtr0070053	1000	520	1.53064e-07	1.53064e-10	2.94354e-10
FBtr0070054	1000	420	0.050662	5.0662e-05	0.000120624
FBtr0070055	1000	350	0	0	0
FBtr0070057	1000	350	0	0	0
FBtr0070056	1000	350	0	0	0
FBtr0345920	1000	350	0	0	0
FBtr0070060	1000	350	-1072.18	-1.07218	-3.06338
FBtr0070058	1000	350	-1072.18	-1.07218	-3.06338
FBtr0070061	1000	350	-668.294	-0.668294	-1.90941
FBtr0070062	1000	350	-554.696	-0.554696	-1.58484
FBtr0070059	1000	350	-1072.18	-1.07218	-3.06338
FBtr0346385	1000	350	-246.741	-0.246741	-0.704975
FBtr0342860	1000	350	-246.741	-0.246741	-0.704975
FBtr0077212	1000	350	685.044	0.685044	1.95727
FBtr0344464	1000	350	1323.4	1.3234	3.78115
FBtr0346051	1000	350	1670.78	1.67078	4.77365
FBtr0346052	1000	350	-867.15	-0.86715	-2.47757
FBtr0346053	1000	350	794.989	0.794989	2.2714
FBtr0077213	1000	350	3599.41	3.59941	10.284
FBtr0346049	1000	350	703.444	0.703444	2.00984
FBtr0346050	1000	350	1826.81	1.82681	5.21945
FBtr0299900	1000	350	1914.1	1.9141	5.46887
FBtr0299899	1000	350	1914.1	1.9141	5.46887
FBtr0077218	1000	350	542.136	0.542136	1.54896
FBtr0343091	1000	350	1914.1	1.9141	5.46887
FBtr0299901	1000	350	1914.1	1.9141	5.46887
FBtr0299898	1000	350	1914.1	1.9141	5.46887
FBtr0344103	1000	350	1231.61	1.23161	3.51887
FBtr0077219	1000	350	686.835	0.686835	1.96239
FBtr0346383	1000	350	686.835	0.686835	1.96239
FBtr0346039	1000	350	4821.83	4.82183	13.7767
FBtr0077220	1000	350	-395.979	-0.395979	-1.13137
FBtr0346380	1000	350	1186.2	1.1862	3.38916
FBtr0077211	1000	350	1186.2	1.1862	3.38916
FBtr0077222	1000	350	-100.779	-0.100779	-0.287941
FBtr0343853	1000	350	1378.78	1.37878	3.93938
FBtr0077221	1000	350	1378.78	1.37878	3.93938
FBtr0077207	1000	350	-500.571	-0.500571	-1.4302
FBtr0307527	1000	350	-518.47	-0.51847	-1.48134
FBtr0307529	1000	350	-275.417	-0.275417	-0.786904
FBtr0077209	1000	350	-275.417	-0.275417	-0.786904
FBtr0307528	1000	350	-275.417	-0.275417	-0.786904
FBtr0307526	1000	350	1524.96	1.52496	4.35702
FBtr0307524	1000	350	531.567	0.531567	1.51876
FBtr0077210	1000	350	531.567	0.531567	1.51876
FBtr0077208	1000	350	531.567	0.531567	1.51876
FBtr0077206	1000	350	531.567	0.531567	1.51876
FBtr0077205	1000	350	531.567	0.531567	1.51876
FBtr0077204	1000	350	531.567	0.531567	1.51876
FBtr0077203	1000	350	531.567	0.531567	1.51876
FBtr0307525	1000	350	-513.69	-0.51369	-1.46768
FBtr0346292	1000	350	985.44	0.98544	2.81554
FBtr0346293	1000	350	-650.427	-0.650427	-1.85836
FBtr0331744	1000	350	-754.919	-0.754919	-2.15691
FBtr0331745	1000	350	-2846.76	-2.84676	-8.1336
FBtr0100599	1000	350	-3439.81	-3.43981	-9.82802
FBtr0100598	1000	350	-1495.11	-1.49511	-4.27174
FBtr0100536	1000	350	-1495.11	-1.49511	-4.27174
FBtr0077198	1000	350	-4293.59	-4.29359	-12.2674
FBtr0346608	1000	350	-109.578	-0.109578	-0.31308
FBtr0301583	1000	350	-1309.73	-1.30973	-3.74208
FBtr0089679	1000	350	-1309.73	-1.30973	-3.74208
FBtr0089678	1000	350	-1309.73	-1.30973	-3.74208
FBtr0077223	1000	350	-775.46	-0.77546	-2.2156
FBtr0077193	1000	350	-2519.87	-2.51987	-7.19963
FBtr0077192	1000	350	-1056.69	-1.05669	-3.01911
FBtr0329900	1000	350	-1009.38	-1.00938	-2.88395
FBtr0329902	1000	350	-939.715	-0.939715	-2.6849
FBtr0333749	1000	350	-1009.38	-1.00938	-2.88395
FBtr0077224	1000	350	-1009.38	-1.00938	-2.88395
FBtr0329901	1000	350	-1009.38	-1.00938	-2.88395
FBtr0329903	1000	350	-1009.38	-1.00938	-2.88395
FBtr0077191	1000	350	-1740.62	-1.74062	-4.97319
FBtr0077190	1000	350	-1740.62	-1.74062	-4.97319
FBtr0339624	1000	350	-1938.63	-1.93863	-5.53895
FBtr0339623	1000	350	-1938.63	-1.93863	-5.53895
FBtr0077226	1000	350	-1938.63	-1.93863	-5.53895
FBtr0091704	1000	350	-2348.83	-2.34883	-6.71095
FBtr0077227	1000	350	-2348.83	-2.34883	-6.71095
FBtr0091703	1000	350	-2207.22	-2.20722	-6.30636
FBtr0091702	1000	350	-2207.22	-2.20722	-6.30636
FBtr0077189	1000	350	-3111.05	-3.11105	-8.88871
FBtr0300938	1000	350	-1922.88	-1.92288	-5.49394
FBtr0089300	1000	350	-1050.03	-1.05003	-3.00008
FBtr0089301	1000	350	-739.159	-0.739159	-2.11188
FBtr0309696	1000	350	-262.557	-0.262557	-0.750164
FBtr0309695	1000	350	-473.633	-0.473633	-1.35324
FBtr0304484	1000	350	-3131.23	-3.13123	-8.94638
FBtr0304483	1000	350	-3145.37	-3.14537	-8.98677
FBtr0332489	1000	350	-813.5	-0.8135	-2.32429
FBtr0332488	1000	350	-592.916	-0.592916	-1.69405
FBtr0306679	1000	350	-813.5	-0.8135	-2.32429
FBtr0332307	1000	350	735.906	0.735906	2.10259
FBtr0332306	1000	350	735.906	0.735906	2.10259
FBtr0077237	1000	350	409.933	0.409933	1.17124
FBtr0077184	1000	350	702.191	0.702191	2.00626
FBtr0077238	1000	350	293.129	0.293129	0.83751
FBtr0077183	1000	350	651.791	0.651791	1.86226
FBtr0310654	1000	350	-293.613	-0.293613	-0.838895
FBtr0310653	1000	350	-293.613	-0.293613	-0.838895
FBtr0077236	1000	350	-293.613	-0.293613	-0.838895
FBtr0331814	1000	350	-293.613	-0.293613	-0.838895
FBtr0077235	1000	350	-293.613	-0.293613	-0.838895
FBtr0077234	1000	350	-293.613	-0.293613	-0.838895
FBtr0331815	1000	350	-293.613	-0.293613	-0.838895
FBtr0331813	1000	350	-293.613	-0.293613	-0.838895
FBtr0310652	1000	350	-293.613	-0.293613	-0.838895
FBtr0077257	1000	350	-1645.9	-1.6459	-4.70258
FBtr0077256	1000	350	-601.831	-0.601831	-1.71952
FBtr0346048	1000	350	-956.487	-0.956487	-2.73282
FBtr0307579	1000	350	-268.577	-0.268577	-0.767363
FBtr0346036	1000	280	401.358	0.401358	1.43342
FBtr0346037	1000	69	-1.64257e-05	-1.64257e-08	-2.38053e-07
FBtr0110826	1000	350	-257.162	-0.257162	-0.73475
FBtr0343018	1000	350	-1099.49	-1.09949	-3.14141
FBtr0299591	1000	350	-1099.49	-1.09949	-3.14141
FBtr0110827	1000	350	-1099.49	-1.09949	-3.14141
FBtr0340058	1000	350	6.17771	0.00617771	0.0176506
FBtr0310642	1000	350	-2166.92	-2.16692	-6.19121
FBtr0310643	1000	350	-2166.92	-2.16692	-6.19121
FBtr0310641	1000	350	-2166.92	-2.16692	-6.19121
FBtr0310644	1000	350	-2166.92	-2.16692	-6.19121
FBtr0077250	1000	350	-2166.92	-2.16692	-6.19121
FBtr0340040	1000	350	-1837.08	-1.83708	-5.24881
FBtr0077259	1000	350	-925.051	-0.925051	-2.643
FBtr0077260	1000	350	85.2987	0.0852987	0.24371
FBtr0344414	1000	350	85.2987	0.0852987	0.24371
FBtr0305148	1000	350	851.066	0.851066	2.43162
FBtr0300353	1000	350	851.066	0.851066	2.43162
FBtr0344534	1000	350	851.066	0.851066	2.43162
FBtr0100609	1000	350	2208.15	2.20815	6.30899
FBtr0091649	1000	350	2208.15	2.20815	6.30899
FBtr0332847	1000	350	1222.45	1.22245	3.49271
FBtr0077262	1000	350	-221.736	-0.221736	-0.633532
FBtr0332848	1000	350	1739.75	1.73975	4.97071
FBtr0340438	1000	350	-221.736	-0.221736	-0.633532
FBtr0332846	1000	350	-2316.77	-2.31677	-6.61935
FBtr0332845	1000	350	-2316.77	-2.31677	-6.61935
FBtr0077247	1000	350	-2316.77	-2.31677	-6.61935
FBtr0077246	1000	350	-2071.73	-2.07173	-5.91921
FBtr0114325	1000	350	-1921.73	-1.92173	-5.49065
FBtr0091724	1000	350	-1950.11	-1.95011	-5.57175
FBtr0114324	1000	350	-897.87	-0.89787	-2.56534
FBtr0077264	1000	350	-2060.24	-2.06024	-5.88639
FBtr0345923	1000	350	-2060.24	-2.06024	-5.88639
FBtr0077245	1000	350	275.143	0.275143	0.786124
FBtr0340437	1000	350	-702.015	-0.702015	-2.00576
FBtr0077244	1000	350	-772.527	-0.772527	-2.20722
FBtr0340439	1000	350	-1120.3	-1.1203	-3.20086
FBtr0077243	1000	350	-1235.19	-1.23519	-3.52911
FBtr0077242	1000	350	-1885.97	-1.88597	-5.38848
FBtr0345919	1000	350	-2372.14	-2.37214	-6.77753
FBtr0077266	1000	350	2166.67	2.16667	6.19049
FBtr0333762	1000	350	-1545.41	-1.54541	-4.41545
FBtr0333760	1000	350	-1545.41	-1.54541	-4.41545
FBtr0113007	1000	350	-1545.41	-1.54541	-4.41545
FBtr0077241	1000	350	-1545.41	-1.54541	-4.41545
FBtr0340440	1000	350	-600.638	-0.600638	-1.71611
FBtr0340441	1000	350	-600.638	-0.600638	-1.71611
FBtr0077267	1000	350	-600.638	-0.600638	-1.71611
FBtr0077268	1000	350	-3007.95	-3.00795	-8.59414
FBtr0339633	1000	350	-3007.95	-3.00795	-8.59414
FBtr0077269	1000	350	-248.318	-0.248318	-0.70948
FBtr0077240	1000	350	-121.927	-0.121927	-0.348364
FBtr0340430	1000	350	186.01	0.18601	0.531458
FBtr0077271	1000	350	-66.8781	-0.0668781	-0.19108
FBtr0077272	1000	350	-185.397	-0.185397	-0.529706
FBtr0077239	1000	350	796.81	0.79681	2.2766
FBtr0077275	1000	350	638.65	0.63865	1.82471
FBtr0077274	1000	350	638.65	0.63865	1.82471
FBtr0077273	1000	350	638.65	0.63865	1.82471
FBtr0302971	1000	350	3408.89	3.40889	9.73969
